"hhcode","casenum","date","weight_","day","month","year","thanaid","thanade","villid","villde","hhid","partcptn","hhtype","hhserial","relign","relhh","distance","lat_type","electric","samity","member","d_hat","d_bcentr","d_bank"
310241,217,"6/24/99",1,23,2,99,3,"HOBIGONJ SADAR",1,"",2,4,1,14,1,1,0.100000001490116,3,1,2,1.79769313486232e+308,0.300000011920929,3,1
310251,221,"6/24/99",1,24,2,99,3,"HOBIGONJ SADAR",1,"",2,5,1,19,1,2,0.100000001490116,4,1,2,1.79769313486232e+308,1,3,0.5
310311,206,"6/24/99",1,21,2,99,3,"HOBIGONJ SADAR",1,"",3,1,1,3,1,1,0.100000001490116,2,1,2,1.79769313486232e+308,0.5,3,1
310351,222,"6/24/99",1,4,3,99,3,"HOBIGONJ SADAR",1,"",3,5,1,20,1,1,0,4,1,2,1.79769313486232e+308,0.5,4,1
310441,218,"6/24/99",1,3,3,99,3,"HOBIGONJ SADAR",1,"",4,4,1,15,1,3,0,3,1,2,1.79769313486232e+308,1,4,1.5
310459,223,"6/24/99",1,8,3,99,3,"HOBIGONJ SADAR",1,"",4,5,9,21,1,1,0,4,1,2,1.79769313486232e+308,1.5,4,2
310511,207,"6/24/99",1,25,2,99,3,"HOBIGONJ SADAR",1,"",5,1,1,4,1,2,0.300000011920929,3,1,2,1.79769313486232e+308,0.5,3,1
310541,70,"9/10/99",1,6,3,99,3,"HOBIGONJ SADAR",1,"",5,4,1,16,1,1,0,3,1,2,1.79769313486232e+308,0.5,3,1
310611,208,"6/24/99",1,26,2,99,3,"HOBIGONJ SADAR",1,"",6,1,1,5,1,6,0.100000001490116,4,1,2,1.79769313486232e+308,1,4,2
310641,219,"6/24/99",1,2,3,99,3,"HOBIGONJ SADAR",1,"",6,4,1,17,1,2,0,4,1,2,1.79769313486232e+308,1.5,6,2
310811,210,"6/24/99",1,27,2,99,3,"HOBIGONJ SADAR",1,"",8,1,1,7,1,1,0.100000001490116,3,2,2,1.79769313486232e+308,1,4,1.5
310911,211,"6/24/99",1,28,2,99,3,"HOBIGONJ SADAR",1,"",9,1,1,8,1,2,1,2,2,2,1.79769313486232e+308,1.5,5,2
311011,212,"6/24/99",1,4,3,99,3,"HOBIGONJ SADAR",1,"",10,1,1,9,1,2,0,3,1,2,1.79769313486232e+308,0.5,3,1
311111,213,"6/24/99",1,28,2,99,3,"HOBIGONJ SADAR",1,"",11,1,1,10,1,3,0,2,1,2,1.79769313486232e+308,0.5,3,1
311211,214,"6/24/99",1,1,3,99,3,"HOBIGONJ SADAR",1,"",12,1,1,11,1,1,0,3,1,2,1.79769313486232e+308,1.5,6,2
311411,215,"6/24/99",1,9,3,99,3,"HOBIGONJ SADAR",1,"",14,1,1,12,1,1,0.5,3,1,2,1.79769313486232e+308,1,3,1.5
320111,1,"7/07/99",1,7,4,99,3,"HOBIGONJ SADAR",2,"",1,1,1,1,1,6,0.5,3,1,2,1.79769313486232e+308,1,3,0.5
320141,15,"7/09/99",1,25,4,99,3,"HOBIGONJ SADAR",2,"",1,4,1,15,1,2,0.800000011920929,3,1,2,1.79769313486232e+308,1,5,0.800000011920929
320142,16,"7/09/99",1,21,4,99,3,"HOBIGONJ SADAR",2,"",1,4,2,16,1,2,0.800000011920929,3,1,2,1.79769313486232e+308,1,5,0.800000011920929
320151,24,"7/09/99",1,13,5,99,3,"HOBIGONJ SADAR",2,"",1,5,1,24,1,3,0.100000001490116,4,1,2,1.79769313486232e+308,1.20000004768372,5,1
320152,25,"7/09/99",1,15,4,99,3,"HOBIGONJ SADAR",2,"",1,5,2,25,1,1,0.100000001490116,2,1,2,1.79769313486232e+308,1.20000004768372,5,1
320153,26,"7/09/99",1,27,4,99,3,"HOBIGONJ SADAR",2,"",1,5,3,26,1,6,0.5,4,1,2,1.79769313486232e+308,1,4,1
320154,27,"7/09/99",1,26,4,99,3,"HOBIGONJ SADAR",2,"",1,5,4,27,1,1,1,4,1,2,1.79769313486232e+308,1.20000004768372,5,1
320211,2,"7/09/99",1,9,4,99,3,"HOBIGONJ SADAR",2,"",2,1,1,2,1,2,0.600000023841858,2,1,2,1.79769313486232e+308,0.5,3,0.5
320241,17,"7/09/99",1,20,4,99,3,"HOBIGONJ SADAR",2,"",2,4,1,17,1,2,0.800000011920929,4,1,2,1.79769313486232e+308,1,5,0.800000011920929
320251,28,"7/09/99",1,18,4,99,3,"HOBIGONJ SADAR",2,"",2,5,1,28,1,1,0.100000001490116,3,1,2,1.79769313486232e+308,0.5,3,0.5
320311,3,"7/09/99",1,13,4,99,3,"HOBIGONJ SADAR",2,"",3,1,1,3,1,1,0.300000011920929,4,1,2,1.79769313486232e+308,1,3.5,1
320341,18,"7/09/99",1,16,4,99,3,"HOBIGONJ SADAR",2,"",3,4,1,18,1,1,0.5,4,1,2,1.79769313486232e+308,1,4,0.699999988079071
320411,4,"7/09/99",1,14,4,99,3,"HOBIGONJ SADAR",2,"",4,1,1,4,1,2,3,4,1,2,1.79769313486232e+308,1,3.5,1
320441,19,"7/09/99",1,19,4,99,3,"HOBIGONJ SADAR",2,"",4,4,1,19,1,2,0.800000011920929,3,2,2,1.79769313486232e+308,1,5,1
320442,20,"7/09/99",1,22,4,99,3,"HOBIGONJ SADAR",2,"",4,4,2,20,1,2,0.5,3,2,2,1.79769313486232e+308,1,4,1
320443,21,"7/09/99",1,24,4,99,3,"HOBIGONJ SADAR",2,"",4,4,3,21,1,1,0.5,3,2,2,1.79769313486232e+308,1,4,1
320459,29,"7/09/99",1,15,5,99,3,"HOBIGONJ SADAR",2,"",4,5,9,29,1,6,0.5,4,1,2,1.79769313486232e+308,1,4,0.699999988079071
320511,5,"7/09/99",1,12,4,99,3,"HOBIGONJ SADAR",2,"",5,1,1,5,1,1,0.5,3,2,2,1.79769313486232e+308,1,4,1
320541,22,"7/09/99",1,29,4,99,3,"HOBIGONJ SADAR",2,"",5,4,1,22,1,1,0.200000002980232,4,1,2,1.79769313486232e+308,0.5,4,0.5
320611,6,"7/09/99",1,10,4,99,3,"HOBIGONJ SADAR",2,"",6,1,1,6,1,1,0.5,3,2,2,1.79769313486232e+308,1,4,0.5
320641,23,"7/09/99",1,17,5,99,3,"HOBIGONJ SADAR",2,"",6,4,1,23,1,1,1,4,1,2,1.79769313486232e+308,1.5,5,1
320711,7,"7/09/99",1,17,4,99,3,"HOBIGONJ SADAR",2,"",7,1,1,7,1,3,0.5,3,2,2,1.79769313486232e+308,1,4,1
321011,8,"7/09/99",1,28,4,99,3,"HOBIGONJ SADAR",2,"",10,1,1,8,1,2,0.5,2,2,2,1.79769313486232e+308,0.5,4,1
321111,9,"7/09/99",1,10,5,99,3,"HOBIGONJ SADAR",2,"",11,1,1,9,1,3,0.5,4,1,2,1.79769313486232e+308,1,4,1
321211,10,"7/09/99",1,8,4,99,3,"HOBIGONJ SADAR",2,"",12,1,1,10,1,8,0.5,4,1,2,1.79769313486232e+308,1,3,0.5
321212,11,"7/09/99",1,1,5,99,3,"HOBIGONJ SADAR",2,"",12,1,2,11,1,2,0.300000011920929,3,1,2,1.79769313486232e+308,0.800000011920929,3,0.800000011920929
321311,12,"7/09/99",1,11,4,99,3,"HOBIGONJ SADAR",2,"",13,1,1,12,1,1,0.5,4,1,2,1.79769313486232e+308,1,3,1
321411,13,"7/09/99",1,4,5,99,3,"HOBIGONJ SADAR",2,"",14,1,1,13,1,1,0.5,2,1,2,1.79769313486232e+308,1,4,1
321412,14,"7/09/99",1,8,5,99,3,"HOBIGONJ SADAR",2,"",14,1,2,14,1,1,0.5,2,1,2,1.79769313486232e+308,1,4,1
330111,1,"8/12/99",1,30,5,99,3,"HOBIGONJ SADAR",3,"",1,1,1,1,1,1,0.200000002980232,2,2,2,1.79769313486232e+308,0.5,4,0.5
330141,14,"8/12/99",1,31,5,99,3,"HOBIGONJ SADAR",3,"",1,4,1,14,1,2,0.300000011920929,2,2,2,1.79769313486232e+308,0.300000011920929,5,0.5
330151,19,"8/12/99",1,27,6,99,3,"HOBIGONJ SADAR",3,"",1,5,1,19,1,3,0.5,4,1,2,1.79769313486232e+308,0.5,6,0.5
330211,2,"8/12/99",1,1,6,99,3,"HOBIGONJ SADAR",3,"",2,1,1,2,1,5,0.5,2,1,2,1.79769313486232e+308,0.5,5,0.5
330241,15,"8/12/99",1,4,6,99,3,"HOBIGONJ SADAR",3,"",2,4,1,15,1,1,0.5,2,1,2,1.79769313486232e+308,0.5,6,1
330251,20,"8/12/99",1,28,5,99,3,"HOBIGONJ SADAR",3,"",2,5,1,20,1,3,0.5,4,1,2,1.79769313486232e+308,0.5,6,1
330341,16,"8/12/99",1,26,5,99,3,"HOBIGONJ SADAR",3,"",3,4,1,16,1,3,0.5,2,2,2,1.79769313486232e+308,1,6,1
330411,3,"8/12/99",1,25,5,99,3,"HOBIGONJ SADAR",3,"",4,1,1,3,1,5,0.5,4,1,2,1.79769313486232e+308,0.5,0.5,1
330511,4,"8/12/99",1,24,5,99,3,"HOBIGONJ SADAR",3,"",5,1,1,4,1,2,0.5,2,2,2,1.79769313486232e+308,1,6,1
330541,17,"8/12/99",1,20,5,99,3,"HOBIGONJ SADAR",3,"",5,4,1,17,1,1,0.5,2,1,2,1.79769313486232e+308,0.5,6,1
330611,5,"8/12/99",1,2,6,99,3,"HOBIGONJ SADAR",3,"",6,1,1,5,1,1,0.100000001490116,2,2,2,1.79769313486232e+308,0.5,7,1
330641,18,"8/12/99",1,22,5,99,3,"HOBIGONJ SADAR",3,"",6,4,1,18,1,3,0.5,4,1,2,1.79769313486232e+308,0.5,6,1
330731,6,"8/12/99",1,3,6,99,3,"HOBIGONJ SADAR",3,"",7,3,1,6,1,1,0,2,1,2,1.79769313486232e+308,1,7,1
330811,7,"8/12/99",1,23,5,99,3,"HOBIGONJ SADAR",3,"",8,1,1,7,1,1,0.100000001490116,2,2,2,1.79769313486232e+308,1,6,1
330911,8,"8/12/99",1,21,5,99,3,"HOBIGONJ SADAR",3,"",9,1,1,8,1,1,0.100000001490116,2,2,2,1.79769313486232e+308,1,8,1
331111,9,"8/12/99",1,9,6,99,3,"HOBIGONJ SADAR",3,"",11,1,1,9,1,2,0,2,2,2,1.79769313486232e+308,1,7,1
331211,10,"8/12/99",1,5,6,99,3,"HOBIGONJ SADAR",3,"",12,1,1,10,1,2,0.100000001490116,2,2,2,1.79769313486232e+308,0.5,7,1
331311,11,"8/12/99",1,6,6,99,3,"HOBIGONJ SADAR",3,"",13,1,1,11,1,2,0.100000001490116,2,2,2,1.79769313486232e+308,0.5,7,1
331411,12,"8/12/99",1,7,6,99,3,"HOBIGONJ SADAR",3,"",14,1,1,12,1,2,0.100000001490116,2,2,2,1.79769313486232e+308,0.5,7,1
331412,13,"8/12/99",1,8,6,99,3,"HOBIGONJ SADAR",3,"",14,1,2,13,1,2,0.100000001490116,2,2,2,1.79769313486232e+308,0.5,7,1
410111,70,"6/26/99",1,16,4,99,4,"KOLAROA",1,"",1,1,1,1,1,3,1.5,1,2,2,1.79769313486232e+308,1.5,1.5,3
410141,84,"6/26/99",1,17,4,99,4,"KOLAROA",1,"",1,4,1,15,1,1,1.5,3,2,2,1.79769313486232e+308,1.5,1.5,3
410151,92,"6/26/99",1,17,4,99,4,"KOLAROA",1,"",1,5,1,23,1,2,1.5,4,2,2,1.79769313486232e+308,1.5,1.5,3
410211,71,"6/26/99",1,25,3,99,4,"KOLAROA",1,"",2,1,1,2,1,2,1,1,2,2,1.79769313486232e+308,1,1,5
410241,85,"6/26/99",1,16,4,99,4,"KOLAROA",1,"",2,4,1,16,1,3,1.5,2,2,2,1.79769313486232e+308,1.5,1.5,3
410251,93,"6/26/99",1,23,4,99,4,"KOLAROA",1,"",2,5,1,24,1,3,1.5,3,2,2,1.79769313486232e+308,1.5,1.5,3
410311,72,"6/26/99",1,8,4,99,4,"KOLAROA",1,"",3,1,1,3,1,2,1,2,2,2,1.79769313486232e+308,1,1,5
410341,86,"6/26/99",1,25,4,99,4,"KOLAROA",1,"",3,4,1,17,1,2,1,1,2,2,1.79769313486232e+308,1,1,3.5
410342,87,"6/26/99",1,25,4,99,4,"KOLAROA",1,"",3,4,2,18,1,2,1,1,2,2,1.79769313486232e+308,1,1,3.5
410343,88,"6/26/99",1,25,4,99,4,"KOLAROA",1,"",3,4,3,19,1,2,1,3,2,2,1.79769313486232e+308,1,1,3.5
410344,89,"6/26/99",1,25,4,99,4,"KOLAROA",1,"",3,4,4,20,1,2,1,3,2,2,1.79769313486232e+308,1,1,3.5
410351,94,"6/26/99",1,15,4,99,4,"KOLAROA",1,"",3,5,1,25,1,1,1,1,2,2,1.79769313486232e+308,1,1,3.5
410411,73,"6/26/99",1,8,4,99,4,"KOLAROA",1,"",4,1,1,4,1,1,1,3,2,2,1.79769313486232e+308,1,1,5
410441,90,"6/26/99",1,26,4,99,4,"KOLAROA",1,"",4,4,1,21,1,1,1,3,2,2,1.79769313486232e+308,1,1,3.5
410459,95,"6/26/99",1,26,4,99,4,"KOLAROA",1,"",4,5,9,26,1,1,1,3,2,2,1.79769313486232e+308,1,1,3.5
410511,74,"6/26/99",1,13,4,99,4,"KOLAROA",1,"",5,1,1,5,1,2,1,4,2,2,1.79769313486232e+308,1,1,3.5
410541,91,"6/26/99",1,15,4,99,4,"KOLAROA",1,"",5,4,1,22,1,1,1,1,2,2,1.79769313486232e+308,1,1,3.5
410611,75,"6/26/99",1,10,4,99,4,"KOLAROA",1,"",6,1,1,6,1,1,1,1,2,2,1.79769313486232e+308,1,1,5
410612,76,"6/26/99",1,11,4,99,4,"KOLAROA",1,"",6,1,2,7,1,2,1,1,2,2,1.79769313486232e+308,1,1,5
410711,77,"6/26/99",1,11,4,99,4,"KOLAROA",1,"",7,1,1,8,1,1,1,3,2,2,1.79769313486232e+308,1,1,5
410712,78,"6/26/99",1,11,4,99,4,"KOLAROA",1,"",7,1,2,9,1,1,1,1,2,2,1.79769313486232e+308,1,1,5
410811,79,"6/26/99",1,12,4,99,4,"KOLAROA",1,"",8,1,1,10,1,1,1,3,2,2,1.79769313486232e+308,1,1,5
410911,80,"6/26/99",1,12,4,99,4,"KOLAROA",1,"",9,1,1,11,1,2,1,3,2,2,1.79769313486232e+308,1,1,5
411011,81,"6/26/99",1,12,4,99,4,"KOLAROA",1,"",10,1,1,12,1,2,1,3,2,2,1.79769313486232e+308,1,1,5
411111,82,"6/26/99",1,12,4,99,4,"KOLAROA",1,"",11,1,1,13,1,2,1,3,2,2,1.79769313486232e+308,1,1,5
411211,83,"6/26/99",1,15,4,99,4,"KOLAROA",1,"",12,1,1,14,1,1,1,4,2,2,1.79769313486232e+308,1,1,3.5
420111,34,"6/20/99",1,22,2,99,4,"KOLAROA",2,"",1,1,1,1,1,1,3,3,2,2,1.79769313486232e+308,1.5,3,7
420141,49,"6/20/99",1,14,3,99,4,"KOLAROA",2,"",1,4,1,16,1,2,3,1,2,2,1.79769313486232e+308,1,3,7
420151,54,"6/20/99",1,3,3,99,4,"KOLAROA",2,"",1,5,1,21,1,1,3,3,2,2,1.79769313486232e+308,1,3,3
420211,35,"6/20/99",1,25,2,99,4,"KOLAROA",2,"",2,1,1,2,1,1,3,2,2,2,1.79769313486232e+308,1,3,7
420241,50,"6/20/99",1,12,3,99,4,"KOLAROA",2,"",2,4,1,17,1,2,3,1,2,2,1.79769313486232e+308,1.5,3,7
420251,55,"6/20/99",1,10,3,99,4,"KOLAROA",2,"",2,5,1,22,1,2,3,1,1,2,1.79769313486232e+308,1,3,7
420311,36,"6/20/99",1,25,2,99,4,"KOLAROA",2,"",3,1,1,3,1,1,3,3,2,2,1.79769313486232e+308,1.5,3,3
420341,51,"6/20/99",1,15,3,99,4,"KOLAROA",2,"",3,4,1,18,1,1,3,3,2,2,1.79769313486232e+308,1,3,7
420351,56,"6/20/99",1,12,3,99,4,"KOLAROA",2,"",3,5,1,23,1,1,3,1,2,2,1.79769313486232e+308,1.5,3,7
420411,37,"6/20/99",1,28,2,99,4,"KOLAROA",2,"",4,1,1,4,1,3,3,3,2,2,1.79769313486232e+308,1,3,8
420441,52,"6/20/99",1,13,3,99,4,"KOLAROA",2,"",4,4,1,19,1,2,3,3,2,2,1.79769313486232e+308,1,3,7
420459,57,"6/20/99",1,27,4,99,4,"KOLAROA",2,"",4,5,9,24,1,1,3,3,1,2,1.79769313486232e+308,1,3,3
420521,38,"6/20/99",1,28,2,99,4,"KOLAROA",2,"",5,2,1,5,1,3,3,1,2,2,1.79769313486232e+308,1,3,8
420522,39,"6/20/99",1,1,3,99,4,"KOLAROA",2,"",5,2,2,6,1,1,3,1,2,2,1.79769313486232e+308,1,3,8
420541,53,"6/20/99",1,10,3,99,4,"KOLAROA",2,"",5,4,1,20,1,3,3,1,1,2,1.79769313486232e+308,1,3,7
420611,40,"6/20/99",1,1,3,99,4,"KOLAROA",2,"",6,1,1,7,1,1,3,2,2,2,1.79769313486232e+308,1,3,7
420711,41,"6/20/99",1,1,3,99,4,"KOLAROA",2,"",7,1,1,8,1,1,3,2,1,2,1.79769313486232e+308,1,3,7
420821,42,"6/20/99",1,2,3,99,4,"KOLAROA",2,"",8,2,1,9,1,1,3,1,1,2,1.79769313486232e+308,1,3,7
420921,43,"6/20/99",1,16,3,99,4,"KOLAROA",2,"",9,2,1,10,1,1,3,3,2,2,1.79769313486232e+308,2,3,7
421021,44,"6/20/99",1,17,3,99,4,"KOLAROA",2,"",10,2,1,11,1,1,3,1,2,2,1.79769313486232e+308,2,3,7
421121,45,"6/20/99",1,19,3,99,4,"KOLAROA",2,"",11,2,1,12,1,1,3,2,1,2,1.79769313486232e+308,2,3,7
421211,46,"6/20/99",1,17,3,99,4,"KOLAROA",2,"",12,1,1,13,1,1,3,1,2,2,1.79769313486232e+308,2,3,7
421212,47,"6/20/99",1,18,3,99,4,"KOLAROA",2,"",12,1,2,14,1,1,3,1,2,2,1.79769313486232e+308,2,3,7
421213,48,"6/20/99",1,18,3,99,4,"KOLAROA",2,"",12,1,3,15,1,1,3,1,2,2,1.79769313486232e+308,2,3,7
430111,1,"8/18/95",1,8,5,99,4,"KOLAROA",3,"",1,1,1,1,1,1,0.00999999977648258,3,2,2,1.79769313486232e+308,1,1,1
430141,15,"8/18/95",1,5,4,99,4,"KOLAROA",3,"",1,4,1,15,1,3,0.00999999977648258,3,1,2,1.79769313486232e+308,1,1,1
430151,21,"8/18/95",1,9,5,99,4,"KOLAROA",3,"",1,5,1,21,1,2,0.00999999977648258,3,2,2,1.79769313486232e+308,1,1,1
430211,2,"8/18/95",1,8,5,99,4,"KOLAROA",3,"",2,1,1,2,1,2,0.00999999977648258,3,1,2,1.79769313486232e+308,1,1,1
430241,16,"8/18/95",1,20,5,99,4,"KOLAROA",3,"",2,4,1,16,1,1,0.00999999977648258,3,2,2,1.79769313486232e+308,1,1,1
430251,22,"8/18/95",1,23,5,99,4,"KOLAROA",3,"",2,5,1,22,1,1,0.00999999977648258,4,2,2,1.79769313486232e+308,1,1,1
430252,23,"8/18/95",1,23,5,99,4,"KOLAROA",3,"",2,5,2,23,1,2,0.00999999977648258,4,2,2,1.79769313486232e+308,1,1,1
430311,3,"8/18/95",1,22,5,99,4,"KOLAROA",3,"",3,1,1,3,1,1,0.00100000004749745,4,2,2,1.79769313486232e+308,1,1,1
430341,17,"8/18/95",1,2,5,99,4,"KOLAROA",3,"",3,4,1,17,1,1,0.0500000007450581,2,1,2,1.79769313486232e+308,1,1,1
430411,4,"8/18/95",1,21,5,99,4,"KOLAROA",3,"",4,1,1,4,1,2,0.00100000004749745,3,2,2,1.79769313486232e+308,1,1,1
430441,18,"8/18/95",1,20,5,99,4,"KOLAROA",3,"",4,4,1,18,1,1,0.200000002980232,3,2,2,1.79769313486232e+308,1,1,1
430442,19,"8/18/95",1,20,5,99,4,"KOLAROA",3,"",4,4,2,19,1,1,0.200000002980232,3,2,2,1.79769313486232e+308,1,1,1
430459,24,"8/18/95",1,25,5,99,4,"KOLAROA",3,"",4,5,9,24,1,2,0.00999999977648258,3,2,2,1.79769313486232e+308,1,1,1
430511,5,"8/18/95",1,22,5,99,4,"KOLAROA",3,"",5,1,1,5,1,2,0.00100000004749745,4,1,2,1.79769313486232e+308,1,1,1
430541,20,"8/18/95",1,9,5,99,4,"KOLAROA",3,"",5,4,1,20,1,2,0.100000001490116,3,1,2,1.79769313486232e+308,1,1,1
430611,6,"8/18/95",1,3,5,99,4,"KOLAROA",3,"",6,1,1,6,1,1,0.00999999977648258,2,2,2,1.79769313486232e+308,1,1,1
430711,7,"8/18/95",1,28,4,99,4,"KOLAROA",3,"",7,1,1,7,1,2,0.100000001490116,4,1,2,1.79769313486232e+308,0.5,0.5,0.5
430811,8,"8/18/95",1,29,4,99,4,"KOLAROA",3,"",8,1,1,8,1,2,0.100000001490116,3,2,2,1.79769313486232e+308,0.5,0.5,0.5
430812,9,"8/18/95",1,30,4,99,4,"KOLAROA",3,"",8,1,2,9,1,5,0.100000001490116,3,1,2,1.79769313486232e+308,0.5,0.5,0.5
430813,10,"8/18/95",1,29,4,99,4,"KOLAROA",3,"",8,1,3,10,1,1,0.100000001490116,3,2,2,1.79769313486232e+308,0.5,0.5,0.5
430911,11,"8/18/95",1,1,5,99,4,"KOLAROA",3,"",9,1,1,11,1,1,0.0500000007450581,4,1,2,1.79769313486232e+308,0.5,0.5,0.5
431011,12,"8/18/95",1,7,5,99,4,"KOLAROA",3,"",10,1,1,12,1,2,0.00999999977648258,4,1,2,1.79769313486232e+308,1,1,1
431111,13,"8/18/95",1,3,5,99,4,"KOLAROA",3,"",11,1,1,13,1,2,0.00999999977648258,4,1,2,1.79769313486232e+308,1,1,1
431211,14,"8/18/95",1,2,5,99,4,"KOLAROA",3,"",12,1,1,14,1,3,0.00999999977648258,4,1,2,1.79769313486232e+308,1,1,1
440119,41,"9/07/99",1,26,7,99,4,"KOLAROA",4,"",1,1,9,1,1,2,0.25,3,2,1,2,0.25,4,4
440149,51,"9/07/99",1,27,7,99,4,"KOLAROA",4,"",1,4,9,11,1,1,0.75,2,2,1,2,0.75,4,4
440159,56,"9/07/99",1,14,7,99,4,"KOLAROA",4,"",1,5,9,16,1,2,1,3,2,1,2,1,4,4
440219,42,"9/07/99",1,5,7,99,4,"KOLAROA",4,"",2,1,9,2,1,1,1,3,2,2,1.79769313486232e+308,2,2,2
440249,52,"9/07/99",1,22,7,99,4,"KOLAROA",4,"",2,4,9,12,1,2,1,2,2,1,2,1,3,3
440259,57,"9/07/99",1,29,7,99,4,"KOLAROA",4,"",2,5,9,17,1,1,0.75,4,2,1,2,1,4,4
440319,43,"9/07/99",1,8,7,99,4,"KOLAROA",4,"",3,1,9,3,1,1,1,3,2,2,1.79769313486232e+308,2,2,2
440349,53,"9/07/99",1,28,7,99,4,"KOLAROA",4,"",3,4,9,13,1,1,0.75,3,2,1,2,0.75,4,4
440359,58,"9/07/99",1,15,7,99,4,"KOLAROA",4,"",3,5,9,18,1,1,1,3,2,1,2,1,3,3
440419,44,"9/07/99",1,11,7,99,4,"KOLAROA",4,"",4,1,9,4,1,2,0.75,2,2,1,2,1,1,1
440449,54,"9/07/99",1,13,7,99,4,"KOLAROA",4,"",4,4,9,14,1,1,0.5,1,2,1,2,1,4,4
440459,59,"9/07/99",1,19,7,99,4,"KOLAROA",4,"",4,5,9,19,1,1,0.200000002980232,3,2,1,2,0.5,4,4
440519,49,"9/07/99",1,18,7,99,4,"KOLAROA",4,"",5,1,9,10,1,1,0.5,2,2,1,2,0.5,3,3
440549,55,"9/07/99",1,24,7,99,4,"KOLAROA",4,"",5,4,9,15,1,1,0.5,2,2,1,2,1,3,1
440559,60,"9/07/99",1,1,8,99,4,"KOLAROA",4,"",5,5,9,20,1,1,0.75,3,2,1,2,0.75,4,4
440619,45,"9/07/99",1,6,7,99,4,"KOLAROA",4,"",6,1,9,6,1,2,0.75,2,2,1,1,0.75,4,4
440719,46,"9/07/99",1,25,7,99,4,"KOLAROA",4,"",7,1,9,7,1,1,0.5,3,2,1,2,0.75,4,4
440819,47,"9/07/99",1,20,7,99,4,"KOLAROA",4,"",8,1,9,8,1,2,1,3,2,1,2,0.75,4,4
440919,48,"9/07/99",1,21,7,99,4,"KOLAROA",4,"",9,1,9,9,1,2,1,2,2,1,2,0.75,3,3
441019,50,"9/07/99",1,12,7,99,4,"KOLAROA",4,"",10,1,9,10,1,1,0.5,1,2,1,1,1,3,3
510111,55,"7/14/99",1,1,6,99,5,"MANIKGONJ SADAR",1,"",1,1,1,1,1,2,5,2,2,2,1.79769313486232e+308,0.5,5,4
510141,68,"7/14/99",1,10,6,99,5,"MANIKGONJ SADAR",1,"",1,4,1,14,1,1,6,2,2,2,1.79769313486232e+308,0.5,5,5
510151,74,"7/14/99",1,19,6,99,5,"MANIKGONJ SADAR",1,"",1,5,1,20,1,1,6,3,2,2,1.79769313486232e+308,1,5,5
510152,75,"7/14/99",1,20,6,99,5,"MANIKGONJ SADAR",1,"",1,5,2,21,1,3,6,3,2,2,1.79769313486232e+308,1,5,5
510211,56,"7/14/99",1,4,6,99,5,"MANIKGONJ SADAR",1,"",2,1,1,2,1,2,5,2,2,2,1.79769313486232e+308,0.5,5,5
510241,69,"7/14/99",1,9,6,99,5,"MANIKGONJ SADAR",1,"",2,4,1,15,1,1,6,2,2,2,1.79769313486232e+308,0.5,5,5
510251,76,"7/14/99",1,12,6,99,5,"MANIKGONJ SADAR",1,"",2,5,1,22,1,1,6,4,1,2,1.79769313486232e+308,0.5,5,5
510311,57,"7/14/99",1,5,6,99,5,"MANIKGONJ SADAR",1,"",3,1,1,3,1,2,5,2,2,2,1.79769313486232e+308,0.5,5,5
510341,70,"7/14/99",1,21,6,99,5,"MANIKGONJ SADAR",1,"",3,4,1,16,1,1,6,2,1,2,1.79769313486232e+308,0.100000001490116,5,5
510351,77,"7/14/99",1,24,6,99,5,"MANIKGONJ SADAR",1,"",3,5,1,23,1,2,6,4,1,2,1.79769313486232e+308,1,5,5
510411,58,"7/14/99",1,6,6,99,5,"MANIKGONJ SADAR",1,"",4,1,1,4,1,2,4,3,2,2,1.79769313486232e+308,1,5,5
510441,71,"7/14/99",1,22,6,99,5,"MANIKGONJ SADAR",1,"",4,4,1,17,1,2,6,2,1,2,1.79769313486232e+308,0.170000001788139,5,5
510442,72,"7/14/99",1,26,6,99,5,"MANIKGONJ SADAR",1,"",4,4,2,18,1,5,6,2,1,2,1.79769313486232e+308,0.170000001788139,5,5
510459,78,"7/14/99",1,7,6,99,5,"MANIKGONJ SADAR",1,"",4,5,9,24,1,1,5,2,2,2,1.79769313486232e+308,0.119999997317791,5,6
510511,59,"7/14/99",1,8,6,99,5,"MANIKGONJ SADAR",1,"",5,1,1,5,1,2,6,2,2,2,1.79769313486232e+308,0.5,5,5
510541,73,"7/14/99",1,13,6,99,5,"MANIKGONJ SADAR",1,"",5,4,1,19,1,6,6,2,2,2,1.79769313486232e+308,0.25,5,5
510611,60,"7/14/99",1,11,6,99,5,"MANIKGONJ SADAR",1,"",6,1,1,6,1,3,6,2,2,2,1.79769313486232e+308,0.5,5,5
510711,61,"7/14/99",1,2,6,99,5,"MANIKGONJ SADAR",1,"",7,1,1,7,1,1,6,2,2,2,1.79769313486232e+308,0.5,5,6
510712,62,"7/14/99",1,3,6,99,5,"MANIKGONJ SADAR",1,"",7,1,2,8,1,1,6,2,2,2,1.79769313486232e+308,0.5,5,6
510811,63,"7/14/99",1,18,6,99,5,"MANIKGONJ SADAR",1,"",8,1,1,9,1,1,6,2,2,2,1.79769313486232e+308,1,5,5
510911,64,"7/14/99",1,14,6,99,5,"MANIKGONJ SADAR",1,"",9,1,1,10,2,2,6,3,1,2,1.79769313486232e+308,0.5,5,5
