"casenum","date","weight_","hhcode","pid","htrid","htrde","s12_2q21","s12_2q22","s12_2q31","s12_2q32","s12_2q41","s12_2q42","s12_2q51","s12_2q52","s12_2q61","s12_2q62","s12_2q71","s12_2q72"
86,"10/27/99",1,2311339,1,1,"Purchased",15000,40000,1.79769313486232e+308,25000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3500,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
87,"10/27/99",1,2311439,1,1,"Purchased",20000,270000,1.79769313486232e+308,15000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
88,"10/27/99",1,2311639,1,1,"Purchased",20000,45000,1.79769313486232e+308,25000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
89,"10/27/99",1,2311739,1,1,"Purchased",35000,40000,1.79769313486232e+308,5000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,116000
90,"10/27/99",1,2311839,1,1,"Purchased",20000,37000,1.79769313486232e+308,17000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
91,"10/27/99",1,2311939,1,1,"Purchased",100000,200000,1.79769313486232e+308,5000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"10/27/99",1,2312039,1,1,"Purchased",20000,60000,1.79769313486232e+308,5000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"10/27/99",1,2312139,2,1,"Purchased",20000,108000,1.79769313486232e+308,30000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
107,"10/27/99",1,2320241,1,1,"Purchased",5000,5000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"10/27/99",1,2320241,4,1,"Purchased",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2000,2000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"10/27/99",1,2320242,1,1,"Purchased",10000,15000,1.79769313486232e+308,5000,1.79769313486232e+308,1.79769313486232e+308,4000,4000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
