"casenum","date","weight_","hhcode","pid","oedid","oedde","s12_4q22","s12_4q32","s12_4q42","s12_4q52","s12_4q62","s12_4q72"
1.79769313486232e+308,"",1.79769313486232e+308,320411,1,1,"",250,1.79769313486232e+308,1.79769313486232e+308,400,1.79769313486232e+308,1.79769313486232e+308
56,"7/14/99",1,320442,2,11,"Sale since 1992",0,0,0,0,0,200
57,"7/14/99",1,320442,2,3,"Obtained as gift",0,0,0,0,0,300
55,"7/14/99",1,320442,1,11,"Purchased since 1992",0,0,800,500,0,0
54,"7/14/99",1,320442,1,1,"Purchased before 1992",1800,0,0,300,0,0
59,"7/14/99",1,320443,2,2,"Inherited",0,0,0,0,0,5500
58,"7/14/99",1,320443,1,11,"Purchased since 1992",0,0,1200,800,0,0
84,"7/14/99",1,320459,2,4,"Obtained as dowry",0,0,0,0,0,18000
83,"7/14/99",1,320459,1,2,"Inherited",0,0,12000,0,0,0
81,"7/14/99",1,320459,1,1,"Purchased before 1992",650,0,0,1200,6000,0
85,"7/14/99",1,320459,9,3,"Obtained as gift",0,0,0,0,0,6000
82,"7/14/99",1,320459,1,11,"Purchased since 1992",0,0,25000,1500,2500,0
14,"7/14/99",1,320511,1,11,"Purchased since 1992",150,0,3100,1200,0,0
13,"7/14/99",1,320511,1,1,"Purchased before 1992",0,0,900,500,0,0
15,"7/14/99",1,320511,2,12,"Sale since 1992",0,0,0,0,0,1200
61,"7/14/99",1,320541,1,11,"Purchased since 1992",0,0,20000,1800,35000,0
62,"7/14/99",1,320541,2,3,"Obtained as gift",0,0,0,0,0,18000
60,"7/14/99",1,320541,1,1,"Purchased before 1992",600,0,5000,1200,0,0
16,"7/14/99",1,320611,1,1,"Purchased before 1992",150,0,500,350,0,0
63,"7/14/99",1,320641,1,1,"Purchased before 1992",800,0,50000,0,1000,0
65,"7/14/99",1,320641,7,3,"Obtained as gift",0,0,0,0,0,25000
64,"7/14/99",1,320641,1,11,"Purchased since 1992",0,0,0,8000,24000,0
19,"7/14/99",1,320711,5,11,"Purchased since 1992",0,0,5000,1200,0,7000
17,"7/14/99",1,320711,2,1,"Purchased before 1992",0,0,500,300,0,0
18,"7/14/99",1,320711,2,11,"Purchased since 1992",100,0,0,0,200,0
20,"7/14/99",1,321011,2,11,"Purchased since 1992",0,0,700,350,0,0
23,"7/14/99",1,321111,2,11,"Purchased since 1992",0,0,0,0,0,18000
21,"7/14/99",1,321111,1,1,"Purchased before 1992",750,0,15000,1200,0,0
22,"7/14/99",1,321111,1,11,"Purchased since 1992",0,0,5000,1500,8000,0
24,"7/14/99",1,321111,3,3,"Obtained as gift",0,0,0,0,0,18000
27,"7/14/99",1,321211,6,3,"Obtained as gift",0,0,0,0,0,3000
26,"7/14/99",1,321211,1,1,"Purchased before 1992",0,0,0,0,0,1200
25,"7/14/99",1,321211,1,11,"Purchased since 1992",0,0,15000,4500,3000,0
29,"7/14/99",1,321212,1,2,"Inherited",0,0,800,700,0,0
30,"7/14/99",1,321212,2,3,"Obtained as gift",0,0,0,0,0,5000
28,"7/14/99",1,321212,1,11,"Purchased since 1992",150,0,1800,500,0,0
32,"7/14/99",1,321311,1,11,"Purchased since 1992",0,0,12000,0,2000,3000
31,"7/14/99",1,321311,1,1,"Purchased before 1992",0,0,0,600,0,0
34,"7/14/99",1,321411,2,3,"Obtained as gift",0,0,0,0,0,1200
33,"7/14/99",1,321411,1,1,"Purchased before 1992",600,0,2500,1200,0,0
37,"7/14/99",1,321412,2,3,"Obtained as gift",0,0,0,0,0,6000
36,"7/14/99",1,321412,1,2,"Inherited",0,0,1500,0,0,0
35,"7/14/99",1,321412,1,11,"Purchased since 1992",0,0,0,750,0,0
1,"8/14/99",1,330111,1,1,"Purchased before 1992",0,0,680,560,0,0
32,"8/22/99",1,330151,2,11,"Purchased since 1992",300,0,3000,1500,7000,0
31,"8/22/99",1,330151,2,1,"Purchased before 1992",120,0,12000,900,0,0
33,"8/22/99",1,330151,2,3,"Obtained as gift",0,0,0,0,0,18000
2,"8/22/99",1,330211,1,1,"Purchased before 1992",250,0,1200,1500,0,0
24,"8/22/99",1,330241,1,1,"Purchased before 1992",0,0,0,600,0,0
25,"8/22/99",1,330241,1,11,"Purchased since 1992",0,0,900,750,0,0
34,"8/22/99",1,330251,1,1,"Purchased before 1992",500,0,6000,700,0,0
36,"8/22/99",1,330251,2,3,"Obtained as gift",0,0,0,0,0,18000
35,"8/22/99",1,330251,1,11,"Purchased since 1992",0,0,25000,1500,9300,0
26,"8/22/99",1,330341,1,1,"Purchased before 1992",0,0,900,700,0,0
5,"8/22/99",1,330411,1,3,"Obtained as gift",0,0,15000,0,8000,0
3,"8/22/99",1,330411,1,1,"Purchased before 1992",300,0,1200,400,0,0
4,"8/22/99",1,330411,1,11,"Purchased since 1992",500,0,0,1600,0,0
37,"8/22/99",1,330459,1,1,"Purchased before 1992",300,0,0,6500,1200,0
7,"8/22/99",1,330511,1,11,"Purchased since 1992",0,0,300,200,0,0
6,"8/22/99",1,330511,1,1,"Purchased before 1992",350,0,800,450,0,0
8,"8/22/99",1,330611,1,1,"Purchased before 1992",750,0,1200,900,0,0
9,"8/22/99",1,330611,1,11,"Purchased since 1992",0,0,3500,1200,0,0
30,"8/22/99",1,330641,3,11,"Purchased since 1992",0,0,5000,900,6500,0
29,"8/22/99",1,330641,3,1,"Purchased before 1992",450,0,12000,1800,0,0
11,"8/22/99",1,330731,1,11,"Purchased since 1992",0,0,700,900,0,0
10,"8/22/99",1,330731,1,1,"Purchased before 1992",0,0,1500,1100,0,0
13,"8/22/99",1,330811,1,11,"Purchased since 1992",0,0,0,300,0,0
12,"8/22/99",1,330811,1,1,"Purchased before 1992",0,0,0,850,0,0
15,"8/22/99",1,330911,2,11,"Purchased since 1992",0,0,0,0,0,600
14,"8/22/99",1,330911,1,1,"Purchased before 1992",300,0,1200,900,0,0
16,"8/22/99",1,331111,1,1,"Purchased before 1992",0,0,300,450,0,0
17,"8/22/99",1,331211,2,1,"Purchased before 1992",0,0,750,320,0,0
18,"8/22/99",1,331311,1,1,"Purchased before 1992",140,0,500,630,0,0
19,"8/22/99",1,331311,1,11,"Purchased since 1992",0,0,0,120,0,0
21,"8/22/99",1,331411,1,11,"Purchased since 1992",0,0,0,140,0,0
20,"8/22/99",1,331411,1,1,"Purchased before 1992",0,0,950,720,0,0
22,"8/22/99",1,331412,1,11,"Purchased since 1992",0,0,500,350,0,0
168,"6/26/99",1,410111,1,1,"Purchased before 1992",100,0,0,200,0,0
169,"6/26/99",1,410111,1,11,"Purchased since 1992",120,0,0,300,100,0
212,"6/28/99",1,410141,1,1,"Purchased before 1992",150,0,300,300,0,0
214,"6/28/99",1,410141,2,1,"Purchased before 1992",0,0,0,0,0,500
215,"6/28/99",1,410141,4,11,"Purchased since 1992",0,0,0,0,0,700
213,"6/28/99",1,410141,1,11,"Purchased since 1992",300,0,2000,500,0,0
237,"6/28/99",1,410151,4,11,"Purchased since 1992",0,0,0,0,0,4000
236,"6/28/99",1,410151,1,2,"Inherited",0,0,3000,0,0,0
235,"6/28/99",1,410151,1,11,"Purchased since 1992",0,0,0,500,0,0
234,"6/28/99",1,410151,1,1,"Purchased before 1992",200,0,1000,300,0,0
170,"6/26/99",1,410211,1,11,"Purchased since 1992",150,0,1500,400,0,0
171,"6/26/99",1,410211,2,11,"Purchased since 1992",0,0,0,0,0,120
217,"6/28/99",1,410241,4,3,"Obtained as gift",0,0,0,0,0,1200
216,"6/28/99",1,410241,2,11,"Purchased since 1992",200,0,0,300,0,0
172,"6/26/99",1,410311,1,1,"Purchased before 1992",0,0,0,200,0,0
174,"6/26/99",1,410311,2,1,"Purchased before 1992",0,0,0,0,0,220
173,"6/26/99",1,410311,1,11,"Purchased since 1992",0,0,500,300,500,0
219,"6/28/99",1,410342,1,11,"Purchased since 1992",120,0,500,200,200,0
220,"6/28/99",1,410342,2,4,"Obtained as dowry",0,0,0,0,0,4000
222,"6/28/99",1,410343,1,2,"Inherited",0,0,30,50,0,0
221,"6/28/99",1,410343,1,11,"Purchased since 1992",120,0,0,200,0,0
223,"6/28/99",1,410343,2,11,"Purchased since 1992",0,0,0,0,0,200
226,"6/28/99",1,410344,1,4,"Obtained as dowry",0,0,0,300,0,500
225,"6/28/99",1,410344,1,2,"Inherited",0,0,300,0,0,0
224,"6/28/99",1,410344,1,11,"Purchased since 1992",0,0,0,50,150,0
227,"6/28/99",1,410344,2,3,"Obtained as gift",0,0,0,0,0,5000
239,"6/28/99",1,410351,1,1,"Purchased before 1992",0,0,0,400,0,0
241,"6/28/99",1,410351,9,11,"Purchased since 1992",0,0,0,0,0,120
240,"6/28/99",1,410351,1,11,"Purchased since 1992",500,0,250,1000,0,0
178,"6/26/99",1,410411,5,11,"Purchased since 1992",0,0,0,0,0,600
177,"6/26/99",1,410411,2,1,"Purchased before 1992",0,0,0,0,0,400
176,"6/26/99",1,410411,1,11,"Purchased since 1992",200,0,400,300,0,0
175,"6/26/99",1,410411,1,1,"Purchased before 1992",0,0,0,200,0,0
229,"6/28/99",1,410441,1,11,"Purchased since 1992",0,0,600,300,0,0
228,"6/28/99",1,410441,1,1,"Purchased before 1992",0,0,0,200,0,0
243,"6/28/99",1,410459,1,2,"Inherited",300,0,0,300,0,0
244,"6/28/99",1,410459,2,3,"Obtained as gift",0,0,0,0,0,10500
242,"6/28/99",1,410459,1,11,"Purchased since 1992",0,0,12000,500,0,0
183,"6/26/99",1,410511,3,11,"Purchased since 1992",0,0,8000,4000,2500,13000
180,"6/26/99",1,410511,1,11,"Purchased since 1992",500,0,0,0,0,0
179,"6/26/99",1,410511,1,1,"Purchased before 1992",300,0,0,0,0,0
182,"6/26/99",1,410511,4,11,"Purchased since 1992",500,0,0,0,0,0
181,"6/26/99",1,410511,4,1,"Purchased before 1992",300,0,0,0,0,0
232,"6/28/99",1,410541,1,2,"Inherited",0,0,0,0,0,200
233,"6/28/99",1,410541,4,11,"Purchased since 1992",0,0,0,0,0,350
230,"6/28/99",1,410541,1,1,"Purchased before 1992",0,0,0,150,0,0
231,"6/28/99",1,410541,1,11,"Purchased since 1992",120,0,0,200,0,0
186,"6/26/99",1,410611,2,11,"Purchased since 1992",0,0,0,0,0,200
185,"6/26/99",1,410611,1,11,"Purchased since 1992",120,0,0,0,200,0
184,"6/26/99",1,410611,1,1,"Purchased before 1992",0,0,0,250,0,0
187,"6/26/99",1,410612,1,11,"Purchased since 1992",200,0,0,100,0,0
188,"6/26/99",1,410612,1,3,"Obtained as gift",0,0,500,200,0,0
189,"6/26/99",1,410612,2,11,"Purchased since 1992",0,0,0,0,0,200
191,"6/26/99",1,410711,1,11,"Purchased since 1992",0,0,0,100,0,0
190,"6/26/99",1,410711,1,1,"Purchased before 1992",200,0,0,500,0,0
192,"6/26/99",1,410711,2,1,"Purchased before 1992",0,0,0,0,0,200
194,"6/26/99",1,410712,2,11,"Purchased since 1992",0,0,0,0,0,200
193,"6/26/99",1,410712,1,3,"Obtained as gift",0,0,200,300,0,0
195,"6/26/99",1,410811,1,1,"Purchased before 1992",300,0,0,300,250,0
197,"6/26/99",1,410811,2,1,"Purchased before 1992",0,0,0,0,0,500
196,"6/26/99",1,410811,1,11,"Purchased since 1992",0,0,0,300,0,0
200,"6/26/99",1,410911,2,11,"Purchased since 1992",0,0,0,0,0,500
198,"6/26/99",1,410911,1,1,"Purchased before 1992",0,0,500,0,2500,0
199,"6/26/99",1,410911,1,11,"Purchased since 1992",200,0,300,400,0,0
203,"6/26/99",1,411011,2,11,"Purchased since 1992",0,0,0,0,0,1500
202,"6/26/99",1,411011,1,11,"Purchased since 1992",200,0,1500,300,3000,0
201,"6/26/99",1,411011,1,1,"Purchased before 1992",0,0,1500,300,0,0
204,"6/26/99",1,411011,4,11,"Purchased since 1992",0,0,0,0,0,1500
205,"6/26/99",1,411111,1,1,"Purchased before 1992",200,0,800,300,0,0
207,"6/26/99",1,411111,2,11,"Purchased since 1992",0,0,0,0,0,3000
208,"6/26/99",1,411111,5,11,"Purchased since 1992",0,0,0,0,0,400
206,"6/26/99",1,411111,1,11,"Purchased since 1992",0,0,2000,300,0,0
209,"6/28/99",1,411211,1,1,"Purchased before 1992",300,0,400,500,0,0
210,"6/28/99",1,411211,1,11,"Purchased since 1992",200,0,1500,1000,150,0
211,"6/28/99",1,411211,2,11,"Purchased since 1992",0,0,0,0,0,500
3,"8/09/95",1,420111,2,11,"Purchased since 1992",0,0,0,0,0,1500
2,"8/09/95",1,420111,1,11,"Purchased since 1992",500,0,900,1300,0,0
1,"8/09/95",1,420111,1,1,"Purchased before 1992",200,0,100,200,0,0
35,"8/09/95",1,420141,1,1,"Purchased before 1992",200,0,0,200,0,150
36,"8/09/95",1,420141,1,11,"Purchased since 1992",100,0,100,200,0,0
48,"8/09/95",1,420151,2,1,"Purchased before 1992",0,0,0,0,0,450
47,"8/09/95",1,420151,1,11,"Purchased since 1992",0,0,800,1000,0,0
46,"8/09/95",1,420151,1,1,"Purchased before 1992",300,0,500,500,0,0
4,"8/09/95",1,420211,1,1,"Purchased before 1992",300,0,0,300,0,0
5,"8/09/95",1,420211,1,11,"Purchased since 1992",300,0,0,250,0,0
6,"8/09/95",1,420211,2,1,"Purchased before 1992",0,0,0,0,0,120
37,"8/09/95",1,420241,1,1,"Purchased before 1992",200,0,0,0,0,0
38,"8/09/95",1,420241,1,11,"Purchased since 1992",0,0,0,200,0,0
7,"8/09/95",1,420311,1,1,"Purchased before 1992",220,0,200,500,0,0
9,"8/09/95",1,420311,2,1,"Purchased before 1992",0,0,0,0,0,220
8,"8/09/95",1,420311,1,11,"Purchased since 1992",140,0,600,300,0,0
40,"8/09/95",1,420341,1,11,"Purchased since 1992",0,0,800,200,550,0
39,"8/09/95",1,420341,1,1,"Purchased before 1992",100,0,0,500,0,0
41,"8/09/95",1,420341,2,11,"Purchased since 1992",0,0,0,0,0,400
50,"8/09/95",1,420351,1,1,"Purchased before 1992",100,0,260,400,0,0
51,"8/09/95",1,420351,1,11,"Purchased since 1992",160,0,0,300,0,0
52,"8/09/95",1,420351,3,11,"Purchased since 1992",0,0,0,0,0,550
10,"8/09/95",1,420411,1,1,"Purchased before 1992",200,0,200,300,0,0
43,"8/09/95",1,420411,2,11,"Purchased since 1992",0,0,0,0,0,600
42,"8/09/95",1,420441,1,11,"Purchased since 1992",200,0,300,500,0,0
56,"8/09/95",1,420459,2,1,"Purchased before 1992",0,0,0,0,0,200
53,"8/09/95",1,420459,1,11,"Purchased since 1992",0,0,0,200,1000,0
55,"8/09/95",1,420459,1,2,"Inherited",200,0,2000,500,0,0
54,"8/09/95",1,420459,1,12,"Purchased since 1992",0,0,0,0,1000,0
11,"8/09/95",1,420521,1,11,"Purchased since 1992",200,0,200,500,0,0
13,"8/09/95",1,420522,2,11,"Purchased since 1992",0,0,0,0,0,200
12,"8/09/95",1,420522,1,1,"Purchased before 1992",0,0,0,300,0,0
44,"8/09/95",1,420541,1,11,"Purchased since 1992",0,0,400,500,0,0
45,"8/09/95",1,420541,2,11,"Purchased since 1992",0,0,0,0,0,500
15,"8/09/95",1,420611,2,11,"Purchased since 1992",0,0,0,0,0,2000
14,"8/09/95",1,420611,1,11,"Purchased since 1992",300,0,500,500,0,0
17,"8/09/95",1,420711,5,11,"Purchased since 1992",0,0,0,0,0,900
16,"8/09/95",1,420711,2,11,"Purchased since 1992",0,0,0,1500,0,0
19,"8/09/95",1,420821,1,11,"Purchased since 1992",200,0,600,300,0,0
20,"8/09/95",1,420821,2,1,"Purchased before 1992",0,0,0,0,0,600
18,"8/09/95",1,420821,1,1,"Purchased before 1992",0,0,0,300,0,0
21,"8/09/95",1,420921,2,11,"Purchased since 1992",0,0,300,300,0,500
22,"8/09/95",1,420921,3,11,"Purchased since 1992",0,0,0,0,0,800
24,"8/09/95",1,421021,2,1,"Purchased before 1992",0,0,0,0,0,450
23,"8/09/95",1,421021,1,11,"Purchased since 1992",200,0,500,250,0,0
25,"8/09/95",1,421121,1,1,"Purchased before 1992",0,0,0,250,0,0
26,"8/09/95",1,421121,1,11,"Purchased since 1992",240,0,350,300,220,0
27,"8/09/95",1,421121,2,1,"Purchased before 1992",0,0,0,0,0,120
29,"8/09/95",1,421211,1,11,"Purchased since 1992",0,0,0,100,0,0
28,"8/09/95",1,421211,1,1,"Purchased before 1992",0,0,0,100,0,0
30,"8/09/95",1,421212,1,11,"Purchased since 1992",0,0,300,130,0,0
31,"8/09/95",1,421212,2,11,"Purchased since 1992",0,0,0,0,0,200
34,"8/09/95",1,421213,2,11,"Purchased since 1992",0,0,0,0,0,450
32,"8/09/95",1,421213,1,11,"Purchased since 1992",0,0,0,100,0,0
33,"8/09/95",1,421213,1,2,"Inherited",0,0,300,0,0,0
1,"6/24/99",1,430111,1,1,"Purchased before 1992",100,0,300,100,0,0
2,"6/24/99",1,430111,1,11,"Purchased since 1992",0,0,200,200,2000,0
3,"6/24/99",1,430111,2,1,"Purchased before 1992",0,0,0,0,0,800
52,"6/24/99",1,430141,1,1,"Purchased before 1992",200,0,0,0,0,0
51,"6/24/99",1,430141,2,11,"Purchased since 1992",0,0,6000,500,3000,2000
7,"6/24/99",1,430211,2,1,"Purchased before 1992",0,0,0,0,0,2000
5,"6/24/99",1,430211,1,11,"Purchased since 1992",60,0,2000,700,3700,0
6,"6/24/99",1,430211,1,12,"Sale since 1992",0,0,0,0,3700,0
4,"6/24/99",1,430211,1,1,"Purchased before 1992",100,0,300,200,0,0
8,"6/24/99",1,430211,3,1,"Purchased before 1992",0,0,0,0,0,800
56,"6/24/99",1,430241,2,11,"Purchased since 1992",0,0,0,0,0,1000
54,"6/24/99",1,430241,1,2,"Inherited",0,0,500,200,0,0
55,"6/24/99",1,430241,1,4,"Obtained as dowry",0,0,0,300,0,0
57,"6/24/99",1,430241,2,12,"Sale since 1992",0,0,0,0,0,1000
53,"6/24/99",1,430241,1,11,"Purchased since 1992",0,0,300,300,0,0
78,"6/24/99",1,430251,2,1,"Purchased before 1992",0,0,0,0,0,500
76,"6/24/99",1,430251,1,1,"Purchased before 1992",100,0,500,500,0,0
77,"6/24/99",1,430251,1,11,"Purchased since 1992",120,0,0,100,0,0
81,"6/24/99",1,430252,2,4,"Obtained as dowry",0,0,0,0,0,1000
80,"6/24/99",1,430252,1,4,"Obtained as dowry",0,0,1000,300,0,0
79,"6/24/99",1,430252,1,11,"Purchased since 1992",120,0,0,200,0,0
10,"6/24/99",1,430311,1,11,"Purchased since 1992",120,0,1000,300,0,0
11,"6/24/99",1,430311,2,1,"Purchased before 1992",0,0,0,0,0,120
9,"6/24/99",1,430311,1,1,"Purchased before 1992",50,0,0,250,0,0
17,"6/24/99",1,430411,2,12,"Sale since 1992",0,0,0,0,0,2000
18,"6/24/99",1,430411,5,11,"Purchased since 1992",0,0,0,0,0,1700
15,"6/24/99",1,430411,2,1,"Purchased before 1992",0,0,0,0,0,2500
13,"6/24/99",1,430411,1,11,"Purchased since 1992",100,0,0,300,180,0
14,"6/24/99",1,430411,1,2,"Inherited",0,0,250,60,0,0
16,"6/24/99",1,430411,2,11,"Purchased since 1992",0,0,0,0,0,400
12,"6/24/99",1,430411,1,1,"Purchased before 1992",200,0,800,200,0,0
63,"6/24/99",1,430441,1,11,"Purchased since 1992",0,0,0,300,800,0
62,"6/24/99",1,430441,1,1,"Purchased before 1992",120,0,1000,200,0,0
64,"6/24/99",1,430441,1,12,"Sale since 1992",0,0,0,0,800,0
65,"6/24/99",1,430441,2,1,"Purchased before 1992",0,0,0,0,0,200
66,"6/24/99",1,430442,1,1,"Purchased before 1992",0,0,0,200,0,0
69,"6/24/99",1,430442,2,3,"Obtained as gift",0,0,0,0,0,1000
67,"6/24/99",1,430442,1,11,"Purchased since 1992",200,0,0,0,0,0
68,"6/24/99",1,430442,1,2,"Inherited",0,0,300,200,0,0
19,"6/24/99",1,430511,1,1,"Purchased before 1992",50,0,500,300,0,0
20,"6/24/99",1,430511,1,11,"Purchased since 1992",150,0,1000,300,800,0
21,"6/24/99",1,430511,2,1,"Purchased before 1992",0,0,0,0,0,180
22,"6/24/99",1,430511,2,11,"Purchased since 1992",0,0,0,0,0,2500
24,"6/24/99",1,430611,1,11,"Purchased since 1992",100,0,500,200,0,0
25,"6/24/99",1,430611,2,11,"Purchased since 1992",0,0,0,0,0,1200
23,"6/24/99",1,430611,1,1,"Purchased before 1992",200,0,300,200,0,0
27,"6/24/99",1,430711,1,11,"Purchased since 1992",0,0,0,500,0,0
28,"6/24/99",1,430711,2,11,"Purchased since 1992",0,0,0,0,0,10000
26,"6/24/99",1,430711,1,1,"Purchased before 1992",200,0,500,300,0,0
30,"6/24/99",1,430811,1,11,"Purchased since 1992",0,0,0,150,220,0
29,"6/24/99",1,430811,1,1,"Purchased before 1992",0,0,0,200,0,0
34,"6/24/99",1,430813,1,3,"Obtained as gift",0,0,100,0,0,0
35,"6/24/99",1,430813,2,11,"Purchased since 1992",0,0,0,0,0,150
33,"6/24/99",1,430813,1,11,"Purchased since 1992",80,0,400,0,0,0
1.79769313486232e+308,"11/30/99",1,430813,1,5,"Obtained as gift",0,0,0,100,0,0
36,"6/24/99",1,430911,1,1,"Purchased before 1992",0,0,5000,500,0,0
40,"6/24/99",1,430911,6,11,"Purchased since 1992",0,0,0,0,0,2000
38,"6/24/99",1,430911,2,1,"Purchased before 1992",0,0,0,0,0,3000
37,"6/24/99",1,430911,1,11,"Purchased since 1992",0,0,2000,300,1200,0
39,"6/24/99",1,430911,2,11,"Purchased since 1992",0,0,0,0,0,2000
41,"6/24/99",1,431011,1,1,"Purchased before 1992",200,0,0,200,0,0
42,"6/24/99",1,431011,1,11,"Purchased since 1992",150,0,10000,300,7000,0
43,"6/24/99",1,431011,3,1,"Purchased before 1992",0,0,0,0,0,1000
45,"6/24/99",1,431011,2,11,"Purchased since 1992",0,0,0,0,0,1700
44,"6/24/99",1,431011,3,11,"Purchased since 1992",0,0,5000,0,0,4000
47,"6/24/99",1,431111,2,11,"Purchased since 1992",0,0,1500,250,0,4000
46,"6/24/99",1,431111,2,1,"Purchased since 1992",0,0,0,200,0,0
49,"6/24/99",1,431211,1,11,"Purchased since 1992",0,0,5000,300,0,0
48,"6/24/99",1,431211,1,1,"Purchased before 1992",0,0,0,200,0,0
50,"6/24/99",1,431211,2,3,"Obtained as gift",0,0,0,0,0,1500
120,"9/09/99",1,440149,1,11,"Purchased since 1992",200,0,400,100,0,0
122,"9/09/99",1,440149,2,3,"Obtained as gift",0,0,0,0,0,2400
121,"9/09/99",1,440149,1,3,"Obtained as gift",0,0,1400,400,3000,0
133,"9/09/99",1,440159,1,1,"Purchased before 1992",0,0,400,0,0,0
134,"9/09/99",1,440159,1,11,"Purchased since 1992",180,0,400,200,0,0
136,"9/09/99",1,440159,1,3,"Obtained as gift",0,0,0,300,0,0
137,"9/09/99",1,440159,2,3,"Obtained as gift",0,0,0,0,0,1800
135,"9/09/99",1,440159,1,2,"Inherited",0,0,0,300,0,0
124,"9/09/99",1,440249,1,11,"Purchased since 1992",140,0,500,800,0,400
123,"9/09/99",1,440249,2,4,"Obtained as dowry",0,0,0,4000,0,0
138,"9/09/99",1,440259,1,11,"Purchased since 1992",5000,0,10000,5000,3500,0
139,"9/09/99",1,440259,2,3,"Obtained as gift",0,0,0,0,0,15000
125,"9/09/99",1,440349,1,11,"Purchased since 1992",200,0,1200,200,3000,0
126,"9/09/99",1,440349,1,3,"Obtained as gift",0,0,0,400,0,0
127,"9/09/99",1,440349,2,3,"Obtained as gift",0,0,0,0,0,3000
141,"9/09/99",1,440359,3,2,"Inherited",0,0,0,0,0,300
140,"9/09/99",1,440359,1,11,"Purchased since 1992",160,0,0,700,0,0
142,"9/09/99",1,440359,3,3,"Obtained as gift",0,0,0,0,0,200
130,"9/09/99",1,440449,2,3,"Obtained as gift",0,0,0,0,0,1000
129,"9/09/99",1,440449,2,11,"Purchased since 1992",0,0,0,0,0,600
128,"9/09/99",1,440449,1,11,"Purchased since 1992",120,0,0,600,0,0
143,"9/09/99",1,440459,1,11,"Purchased since 1992",120,0,800,1000,300,0
144,"9/09/99",1,440459,2,11,"Purchased since 1992",0,0,0,0,0,1200
132,"9/09/99",1,440549,1,2,"Inherited",200,0,0,200,0,0
131,"9/09/99",1,440549,1,11,"Purchased since 1992",0,0,500,300,0,0
148,"9/09/99",1,440559,1,3,"Obtained as gift",0,0,0,300,0,0
146,"9/09/99",1,440559,1,11,"Purchased since 1992",500,0,500,200,800,0
145,"9/09/99",1,440559,1,1,"Purchased before 1992",0,0,300,100,0,0
149,"9/09/99",1,440559,2,3,"Obtained as gift",0,0,0,0,0,1800
147,"9/09/99",1,440559,1,2,"Inherited",300,0,0,0,0,0
194,"7/20/99",1,510111,2,1,"Purchased before 1992",0,0,0,0,0,2500
193,"7/20/99",1,510111,1,11,"Purchased since 1992",200,0,10000,1000,0,0
192,"7/14/99",1,510111,1,1,"Purchased before 1992",0,0,10000,1000,0,0
228,"7/20/99",1,510141,2,11,"Purchased since 1992",0,0,0,0,0,1000
227,"7/20/99",1,510141,1,11,"Purchased since 1992",100,0,0,200,0,0
245,"7/20/99",1,510151,1,1,"Purchased before 1992",0,0,20000,2000,0,0
243,"7/20/99",1,510151,8,1,"Purchased before 1992",0,500,5000,500,0,2000
244,"7/20/99",1,510151,8,11,"Purchased since 1992",400,0,10000,500,0,0
247,"7/20/99",1,510151,2,1,"Purchased before 1992",0,0,0,0,0,20000
246,"7/20/99",1,510151,1,11,"Purchased since 1992",0,0,20000,2000,9000,0
249,"7/20/99",1,510152,1,11,"Purchased since 1992",500,0,5000,1000,2500,0
252,"7/20/99",1,510152,5,11,"Purchased since 1992",0,0,0,0,0,2000
251,"7/20/99",1,510152,5,1,"Purchased before 1992",0,0,0,0,0,8000
250,"7/20/99",1,510152,2,1,"Purchased before 1992",0,0,0,0,0,2200
248,"7/20/99",1,510152,1,1,"Purchased before 1992",0,0,5000,1000,0,0
197,"7/20/99",1,510211,8,11,"Purchased since 1992",0,0,0,0,0,10000
196,"7/20/99",1,510211,2,11,"Purchased since 1992",200,0,5000,1000,3000,0
195,"7/20/99",1,510211,2,1,"Purchased before 1992",0,0,30000,4000,0,2000
231,"7/20/99",1,510241,2,1,"Purchased before 1992",0,0,0,0,0,200
230,"7/20/99",1,510241,1,11,"Purchased since 1992",300,0,1000,500,0,0
229,"7/20/99",1,510241,1,1,"Purchased before 1992",0,0,0,500,0,0
254,"7/20/99",1,510251,1,11,"Purchased since 1992",500,0,0,0,0,0
255,"7/20/99",1,510251,2,1,"Purchased before 1992",0,0,0,0,0,10000
253,"7/20/99",1,510251,1,1,"Purchased before 1992",0,500,25000,5000,10000,0
256,"7/20/99",1,510251,2,11,"Purchased since 1992",0,0,0,0,0,2000
200,"7/20/99",1,510311,3,11,"Purchased since 1992",0,0,0,0,0,2000
199,"7/20/99",1,510311,1,11,"Purchased since 1992",150,0,400,200,0,0
198,"7/20/99",1,510311,1,1,"Purchased before 1992",0,0,400,300,0,0
233,"7/20/99",1,510341,1,11,"Purchased since 1992",0,0,5000,1000,5000,0
232,"7/20/99",1,510341,1,1,"Purchased before 1992",0,0,10000,1000,0,0
