"casenum","date","weight_","hhcode","actvtysl","s6_3q2","s6_3q3","s6_3q4","s6_3q5","s6_3q6","s6_3q7","s6_3q8","s6_3q9"
121,"6/12/99",1,1721539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
122,"6/12/99",1,1721639,1,12,20000,2000,4662.0048828125,476,1,10000,1.79769313486232e+308
123,"6/12/99",1,1721739,1,12,44000,2000,10256.41015625,500,1,2000,1.79769313486232e+308
1.79769313486232e+308,"9/23/99",1,1721739,2,6,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,10000,10000
124,"6/12/99",1,1721839,1,12,10000,600,2331.00244140625,150,1,4000,1.79769313486232e+308
125,"6/12/99",1,1721939,1,12,17500,120,4079.25415039062,30,1,2000,1.79769313486232e+308
205,"6/21/99",1,1730131,1,12,2800,0,652.6806640625,0,1,80,1.79769313486232e+308
223,"6/28/99",1,1730141,1,12,1520,0,354.312347412109,0,2,1.79769313486232e+308,1.79769313486232e+308
230,"6/28/99",1,1730151,1,12,1200,0,279.720275878906,0,1,30,1.79769313486232e+308
206,"6/28/99",1,1730231,1,6,2800,0,652.6806640625,0,1,50,1.79769313486232e+308
207,"6/28/99",1,1730232,1,12,2400,0,559.440551757812,0,1,100,1.79769313486232e+308
208,"6/28/99",1,1730233,1,7,2150,0,501.165496826172,0,1,80,1.79769313486232e+308
224,"6/28/99",1,1730241,1,6,2000,1600,466.200469970703,372,1,100,1.79769313486232e+308
209,"6/28/99",1,1730331,1,7,2400,0,559.440551757812,0,1,50,1.79769313486232e+308
225,"6/28/99",1,1730341,1,12,2000,0,466.200469970703,0,1,100,1.79769313486232e+308
210,"6/28/99",1,1730431,1,12,860,0,200.466201782227,0,1,50,1.79769313486232e+308
231,"6/28/99",1,1730459,1,8,1200,0,279.720275878906,0,1,100,1.79769313486232e+308
211,"6/28/99",1,1730531,1,12,3000,0,699.300720214844,0,1,200,1.79769313486232e+308
226,"6/28/99",1,1730541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
227,"6/28/99",1,1730542,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
228,"6/28/99",1,1730543,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
230,"6/28/99",1,1730544,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
212,"6/28/99",1,1730631,1,8,2400,0,559.440551757812,0,1,60,1.79769313486232e+308
213,"6/28/99",1,1730731,1,12,2795,0,651.51513671875,0,1,80,1.79769313486232e+308
214,"6/28/99",1,1730931,1,12,2200,0,512.820495605469,0,1,100,1.79769313486232e+308
215,"6/28/99",1,1731031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
216,"6/28/99",1,1731131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
217,"6/28/99",1,1731231,1,6,2800,1500,652.6806640625,0,1,100,1.79769313486232e+308
218,"6/28/99",1,1731339,1,4,24000,600,5594.40576171875,150,2,1.79769313486232e+308,1.79769313486232e+308
219,"6/28/99",1,1731439,1,7,26000,100,6060.60595703125,25,2,1.79769313486232e+308,1.79769313486232e+308
220,"6/28/99",1,1731539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
221,"6/28/99",1,1731639,1,12,3200,0,745.920776367188,0,1,200,1.79769313486232e+308
222,"6/28/99",1,1731739,1,12,680,0,158.508163452148,0,1,30,1.79769313486232e+308
84,"9/22/95",1,1740139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
103,"9/22/95",1,1740149,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"9/22/95",1,1740159,1,10,13200,0,3076.92309570312,0,2,1.79769313486232e+308,1.79769313486232e+308
85,"9/22/95",1,1740239,1,6,1260,0,293.706298828125,0,1,100,1.79769313486232e+308
86,"9/22/95",1,1740239,2,6,11340,200,2643.35668945312,50,2,1.79769313486232e+308,1.79769313486232e+308
104,"9/22/95",1,1740249,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"9/22/95",1,1740259,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
87,"9/22/95",1,1740339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"9/22/95",1,1740349,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
110,"9/22/95",1,1740359,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
88,"9/22/95",1,1740439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"9/22/95",1,1740449,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
111,"9/22/95",1,1740459,1,12,28714,100,6693.240234375,25,1,30000,1.79769313486232e+308
89,"9/22/95",1,1740529,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
107,"9/22/95",1,1740549,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
112,"9/22/95",1,1740559,1,12,47142,0,10988.8115234375,0,1,5000,1.79769313486232e+308
90,"9/22/95",1,1740629,1,12,20000,0,4662.0048828125,0,1,1000,1.79769313486232e+308
91,"9/22/95",1,1740739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"9/22/95",1,1740839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"9/22/95",1,1740939,1,12,31428,700,7325.8740234375,175,2,1.79769313486232e+308,1.79769313486232e+308
94,"9/22/95",1,1741039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"9/22/95",1,1741139,1,12,45600,400,10629,100,1,1000,1.79769313486232e+308
96,"9/22/95",1,1741239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
97,"9/22/95",1,1741339,1,12,15000,400,3496.50341796875,100,1,500,1.79769313486232e+308
98,"9/22/95",1,1741439,1,12,27000,400,6293.7060546875,100,2,1.79769313486232e+308,1.79769313486232e+308
99,"9/22/95",1,1741539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"9/22/95",1,1741639,1,12,20100,600,4685.314453125,150,2,1.79769313486232e+308,1.79769313486232e+308
101,"9/22/95",1,1741739,1,12,30000,600,6993.0068359375,150,2,1.79769313486232e+308,1.79769313486232e+308
102,"9/22/95",1,1741839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"5/11/99",1,1810131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
34,"5/13/99",1,1810141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
39,"5/13/99",1,1810151,1,4,16000,112,3729.60375976562,0,2,1.79769313486232e+308,1.79769313486232e+308
40,"5/13/99",1,1810151,2,3,5000,0,1165.50122070312,0,2,1.79769313486232e+308,1.79769313486232e+308
2,"5/13/99",1,1810231,1,8,120000,0,27972.02734375,0,2,1.79769313486232e+308,1.79769313486232e+308
3,"5/13/99",1,1810231,2,2,340000,0,79254.078125,0,2,1.79769313486232e+308,1.79769313486232e+308
4,"5/13/99",1,1810231,3,2,19200,0,4475.5244140625,0,2,1.79769313486232e+308,1.79769313486232e+308
35,"5/13/99",1,1810241,1,3,24000,1350,5594.40576171875,315,2,1.79769313486232e+308,1.79769313486232e+308
41,"5/13/99",1,1810251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
42,"5/13/99",1,1810252,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"5/13/99",1,1810331,1,3,56000,0,13053.61328125,0,2,1.79769313486232e+308,1.79769313486232e+308
36,"5/13/99",1,1810341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
43,"5/13/99",1,1810351,1,3,50000,0,11655.01171875,0,2,1.79769313486232e+308,1.79769313486232e+308
6,"5/13/99",1,1810431,1,3,70000,0,16317.0166015625,0,2,1.79769313486232e+308,1.79769313486232e+308
7,"5/13/99",1,1810431,2,2,104000,0,24242.423828125,0,2,1.79769313486232e+308,1.79769313486232e+308
8,"5/13/99",1,1810431,3,2,30000,0,6993.0068359375,0,2,1.79769313486232e+308,1.79769313486232e+308
37,"5/13/99",1,1810441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
44,"5/13/99",1,1810459,1,3,26000,0,6060.60595703125,0,2,1.79769313486232e+308,1.79769313486232e+308
9,"5/13/99",1,1810531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"5/13/99",1,1810532,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
11,"5/13/99",1,1810533,1,4,2000,15,466.200469970703,4,2,1.79769313486232e+308,1.79769313486232e+308
12,"5/13/99",1,1810533,2,12,800,8,186.480194091797,2,2,1.79769313486232e+308,1.79769313486232e+308
38,"5/13/99",1,1810541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"5/13/99",1,1810631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"5/13/99",1,1810731,1,8,84000,0,19580.419921875,0,2,1.79769313486232e+308,1.79769313486232e+308
15,"5/13/99",1,1810731,2,1,72000,0,16783.216796875,0,2,1.79769313486232e+308,1.79769313486232e+308
16,"5/13/99",1,1810731,3,2,16800,0,3916.083984375,0,2,1.79769313486232e+308,1.79769313486232e+308
17,"5/13/99",1,1810831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"5/13/99",1,1810931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"5/13/99",1,1811031,1,12,6000,7,1398.60144042969,1,2,1.79769313486232e+308,1.79769313486232e+308
20,"5/13/99",1,1811131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"5/13/99",1,1811231,1,7,5040,360,1174.8251953125,84,2,1.79769313486232e+308,1.79769313486232e+308
22,"5/13/99",1,1811339,1,12,2800,4,652.6806640625,1,2,1.79769313486232e+308,1.79769313486232e+308
29,"5/13/99",1,1811439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
28,"5/13/99",1,1811539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"5/13/99",1,1811639,1,5,44800,0,10442.890625,0,2,1.79769313486232e+308,1.79769313486232e+308
26,"5/13/99",1,1811639,2,3,12000,0,2797.20288085938,0,2,1.79769313486232e+308,1.79769313486232e+308
27,"5/13/99",1,1811639,3,4,179200,0,41771.5625,0,2,1.79769313486232e+308,1.79769313486232e+308
23,"5/13/99",1,1811739,1,4,42000,0,9790.2099609375,0,2,1.79769313486232e+308,1.79769313486232e+308
24,"5/13/99",1,1811739,2,3,12000,0,2797.20288085938,0,2,1.79769313486232e+308,1.79769313486232e+308
30,"5/13/99",1,1811839,1,8,250,70,58.2750587463379,15,2,1.79769313486232e+308,1.79769313486232e+308
31,"5/13/99",1,1811839,2,12,80,3,18.6480178833008,1,2,1.79769313486232e+308,1.79769313486232e+308
32,"5/13/99",1,1811939,1,12,16800,160,3916.083984375,40,2,1.79769313486232e+308,1.79769313486232e+308
33,"5/13/99",1,1812039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
270,"6/26/99",1,1820131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
290,"7/03/99",1,1820141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
295,"7/03/99",1,1820151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
271,"7/03/99",1,1820231,1,2,3510,100,818.181823730469,25,2,1.79769313486232e+308,1.79769313486232e+308
291,"7/03/99",1,1820241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
296,"7/03/99",1,1820251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
297,"7/03/99",1,1820252,1,2,4000,0,932.400939941406,0,2,1.79769313486232e+308,1.79769313486232e+308
272,"7/03/99",1,1820331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
292,"7/03/99",1,1820341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
298,"7/03/99",1,1820351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
273,"7/03/99",1,1820431,1,3,1760,0,410.256408691406,0,2,1.79769313486232e+308,1.79769313486232e+308
293,"7/03/99",1,1820441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
299,"7/03/99",1,1820459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
274,"7/03/99",1,1820531,1,8,850,0,198.135192871094,0,2,1.79769313486232e+308,1.79769313486232e+308
294,"7/03/99",1,1820541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
275,"7/03/99",1,1820631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
276,"7/03/99",1,1820731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
277,"7/03/99",1,1820732,1,5,29200,750,6807,185,2,1.79769313486232e+308,1.79769313486232e+308
278,"7/03/99",1,1820831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
279,"7/03/99",1,1820931,1,4,3000,50,699.300720214844,15,2,1.79769313486232e+308,1.79769313486232e+308
280,"7/03/99",1,1821031,1,8,99000,0,23076.923828125,0,2,1.79769313486232e+308,1.79769313486232e+308
281,"7/03/99",1,1821031,2,4,20400,0,4755.24462890625,0,2,1.79769313486232e+308,1.79769313486232e+308
282,"7/03/99",1,1821131,1,2,1950,150,454.545440673828,35,2,1.79769313486232e+308,1.79769313486232e+308
283,"7/03/99",1,1821231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
284,"7/03/99",1,1821339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
285,"7/03/99",1,1821439,1,3,5600,900,1305.361328125,210,2,1.79769313486232e+308,1.79769313486232e+308
286,"7/03/99",1,1821539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
287,"7/03/99",1,1821639,1,3,64000,0,14918.4150390625,0,2,1.79769313486232e+308,1.79769313486232e+308
288,"7/03/99",1,1821739,1,1,15000,780,3497,182,2,1.79769313486232e+308,1.79769313486232e+308
289,"7/03/99",1,1821839,1,2,40800,0,9510.4892578125,0,2,1.79769313486232e+308,1.79769313486232e+308
26,"9/11/99",1,1830131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
56,"9/14/99",1,1830141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
65,"9/14/99",1,1830151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
27,"9/14/99",1,1830231,1,4,50000,0,11655.01171875,0,2,1.79769313486232e+308,1.79769313486232e+308
57,"9/14/99",1,1830241,1,3,4900,60,1142.19116210938,14,2,1.79769313486232e+308,1.79769313486232e+308
58,"9/14/99",1,1830242,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"9/14/99",1,1830251,1,12,9800,750,2284.38232421875,175,1,2500,1.79769313486232e+308
28,"9/14/99",1,1830331,1,7,72000,0,16783,0,2,1.79769313486232e+308,1.79769313486232e+308
59,"9/14/99",1,1830341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
67,"9/14/99",1,1830351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
29,"9/14/99",1,1830431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
60,"9/14/99",1,1830441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
68,"9/14/99",1,1830459,1,12,85000,0,19813.51953125,0,2,1.79769313486232e+308,1.79769313486232e+308
30,"9/14/99",1,1830531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"9/14/99",1,1830541,1,6,11200,200,2610.72265625,50,2,1.79769313486232e+308,1.79769313486232e+308
62,"9/14/99",1,1830541,2,6,112000,0,26107.2265625,0,2,1.79769313486232e+308,1.79769313486232e+308
63,"9/14/99",1,1830542,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
64,"9/14/99",1,1830543,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
31,"9/14/99",1,1830631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
32,"9/14/99",1,1830731,1,8,216000,0,50349.6484375,0,2,1.79769313486232e+308,1.79769313486232e+308
33,"9/14/99",1,1830731,2,5,14000,0,3263.4033203125,0,2,1.79769313486232e+308,1.79769313486232e+308
34,"9/14/99",1,1830831,1,5,162000,0,37762,0,2,1.79769313486232e+308,1.79769313486232e+308
35,"9/14/99",1,1830831,2,3,24000,0,5594.40576171875,0,2,1.79769313486232e+308,1.79769313486232e+308
36,"9/14/99",1,1830831,3,2,24000,0,5594.40576171875,0,2,1.79769313486232e+308,1.79769313486232e+308
37,"9/14/99",1,1830931,1,3,20000,0,4662,0,2,1.79769313486232e+308,1.79769313486232e+308
38,"9/14/99",1,1830931,2,4,18200,0,4242.42431640625,0,2,1.79769313486232e+308,1.79769313486232e+308
39,"9/14/99",1,1831031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
40,"9/14/99",1,1831131,1,6,580000,0,135198.140625,0,2,1.79769313486232e+308,1.79769313486232e+308
41,"9/14/99",1,1831131,2,4,110000,0,25641,0,2,1.79769313486232e+308,1.79769313486232e+308
42,"9/14/99",1,1831231,1,5,105000,0,24475.525390625,0,2,1.79769313486232e+308,1.79769313486232e+308
43,"9/14/99",1,1831231,2,2,24000,0,5594.40576171875,0,2,1.79769313486232e+308,1.79769313486232e+308
44,"9/14/99",1,1831231,3,2,12000,0,2797.20288085938,0,2,1.79769313486232e+308,1.79769313486232e+308
45,"9/14/99",1,1831339,1,12,14000,200,3263,50,1,5000,1.79769313486232e+308
46,"9/14/99",1,1831339,2,10,18000,120,4196,30,2,1.79769313486232e+308,1.79769313486232e+308
47,"9/14/99",1,1831439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
48,"9/14/99",1,1831539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
49,"9/14/99",1,1831639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"9/14/99",1,1831739,1,12,1200,0,279.720275878906,0,2,1.79769313486232e+308,1.79769313486232e+308
