"casenum","date","weight_","hhcode","pid","s3_2q2","s3_2q3","s3_2q4","s3_2q5","s3_2q6"
62,"9/10/99",1,1020121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
77,"6/01/99",1,1020122,1,303,"",18,10,120
78,"6/06/99",1,1020123,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"6/06/99",1,1020141,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
98,"6/06/99",1,1020151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
79,"6/06/99",1,1020221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"6/06/99",1,1020241,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
99,"6/06/99",1,1020251,2,220,"",12,6,25
80,"6/06/99",1,1020321,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"6/06/99",1,1020341,1,303,"",28,10,150
100,"6/06/99",1,1020351,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
81,"6/06/99",1,1020421,3,224,"",24,6,20
82,"6/06/99",1,1020422,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
96,"6/06/99",1,1020441,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
101,"6/06/99",1,1020459,2,224,"",30,6,20
83,"6/06/99",1,1020521,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
97,"6/06/99",1,1020541,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
84,"6/06/99",1,1020621,1,304,"",28,10,200
85,"6/06/99",1,1020622,1,304,"",15,8,60
86,"6/06/99",1,1020721,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
87,"6/06/99",1,1020821,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
88,"6/06/99",1,1020921,1,224,"",28,8,60
89,"6/06/99",1,1020921,3,224,"",27,10,70
90,"6/06/99",1,1021021,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
91,"6/06/99",1,1021121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"6/06/99",1,1021221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
85,"8/11/99",1,1030121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
98,"8/11/99",1,1030141,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
104,"8/11/99",1,1030151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
86,"8/11/99",1,1030221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
87,"8/11/99",1,1030222,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
99,"8/11/99",1,1030241,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"8/11/99",1,1030251,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
88,"8/11/99",1,1030321,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"8/11/99",1,1030341,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
101,"8/11/99",1,1030342,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"8/11/99",1,1030351,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
107,"8/11/99",1,1030352,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
89,"8/11/99",1,1030421,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
102,"8/11/99",1,1030441,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"8/11/99",1,1030459,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
90,"8/11/99",1,1030521,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
103,"8/11/99",1,1030541,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
91,"8/11/99",1,1030621,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"8/11/99",1,1030721,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"8/11/99",1,1030821,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"8/11/99",1,1030921,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"8/11/99",1,1031021,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
96,"8/11/99",1,1031121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
97,"8/11/99",1,1031221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"5/12/99",1,1110121,1,304,"",28,10,70
3,"5/12/99",1,1110121,3,304,"",28,10,30
2,"5/12/99",1,1110121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
24,"5/12/99",1,1110141,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
29,"5/12/99",1,1110151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"5/12/99",1,1110152,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"5/12/99",1,1110221,1,407,"",30,10,95
5,"5/12/99",1,1110221,4,304,"",20,5,20
6,"5/12/99",1,1110221,5,304,"",20,5,20
25,"5/12/99",1,1110241,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
31,"5/12/99",1,1110251,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"5/12/99",1,1110321,1,304,"",25,10,170
8,"5/12/99",1,1110321,2,623,"",20,10,47
9,"5/12/99",1,1110321,5,304,"",15,8,25
10,"5/12/99",1,1110321,6,304,"",10,8,20
26,"5/12/99",1,1110341,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
32,"5/12/99",1,1110351,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
11,"5/12/99",1,1110421,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
27,"5/12/99",1,1110441,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
33,"5/12/99",1,1110459,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
12,"5/12/99",1,1110521,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
28,"5/12/99",1,1110541,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"5/12/99",1,1110621,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"5/12/99",1,1110721,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"5/12/99",1,1110821,1,304,"",20,8,60
16,"5/12/99",1,1110921,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"5/12/99",1,1111021,1,407,"",8,10,70
18,"5/12/99",1,1111022,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"5/12/99",1,1111121,1,407,"",25,8,60
20,"5/12/99",1,1111121,4,304,"",20,7,30
21,"5/12/99",1,1111221,4,407,"",20,8,60
22,"5/12/99",1,1111221,5,407,"",10,8,60
23,"5/12/99",1,1111222,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"7/23/99",1,1120121,1,304,"",30,8,80
58,"7/23/99",1,1120121,4,304,"",20,8,30
77,"7/23/99",1,1120141,8,223,"",25,4,8
78,"7/23/99",1,1120142,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
84,"7/23/99",1,1120151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"7/23/99",1,1120221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
79,"7/23/99",1,1120241,3,302,"",25,9,110
80,"7/23/99",1,1120241,5,302,"",20,9,40
85,"7/23/99",1,1120251,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
60,"7/23/99",1,1120321,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
81,"7/23/99",1,1120341,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
86,"7/23/99",1,1120351,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"7/23/99",1,1120421,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
82,"7/23/99",1,1120441,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
87,"7/23/99",1,1120459,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
63,"7/23/99",1,1120521,7,304,"",15,8,60
64,"7/23/99",1,1120522,1,302,"",26,10,60
83,"7/23/99",1,1120541,1,304,"",25,8,60
65,"7/23/99",1,1120621,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"7/23/99",1,1120622,1,304,"",20,8,70
67,"7/23/99",1,1120721,3,224,"",26,8,40
68,"7/23/99",1,1120721,4,304,"",25,8,40
69,"7/23/99",1,1120721,5,304,"",25,8,40
70,"7/23/99",1,1120821,1,224,"",26,8,45
71,"7/23/99",1,1120921,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
72,"7/23/99",1,1121021,1,304,"",25,8,50
73,"7/23/99",1,1121121,1,304,"",20,8,80
74,"7/23/99",1,1121121,6,304,"",20,8,80
75,"7/23/99",1,1121122,1,304,"",20,8,80
76,"7/23/99",1,1121221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"7/07/99",1,1130121,3,407,"",25,8,80
18,"7/07/99",1,1130141,1,304,"",25,8,80
20,"7/07/99",1,1130141,3,304,"",6,8,40
19,"7/07/99",1,1130141,3,608,"",20,8,40
25,"7/07/99",1,1130151,7,304,"",20,8,70
26,"7/07/99",1,1130152,1,304,"",25,8,70
27,"7/07/99",1,1130153,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"7/07/99",1,1130221,1,302,"",20,10,120
28,"7/07/99",1,1130251,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
29,"7/07/99",1,1130252,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"7/07/99",1,1130321,1,304,"",25,8,70
21,"7/07/99",1,1130341,1,511,"",13,10,80
30,"7/07/99",1,1130351,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"7/07/99",1,1130421,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"7/07/99",1,1130422,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"7/07/99",1,1130441,1,623,"",20,10,34
31,"7/07/99",1,1130459,1,608,"",30,4,40
6,"7/07/99",1,1130521,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"7/07/99",1,1130541,1,304,"",20,8,60
24,"7/07/99",1,1130541,4,304,"",20,8,40
7,"7/07/99",1,1130621,1,224,"",20,8,70
8,"7/07/99",1,1130621,3,224,"",20,8,70
9,"7/07/99",1,1130721,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"7/07/99",1,1130821,1,304,"",7,8,80
11,"7/07/99",1,1130921,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,1131021,1,304,".",20,8,60
15,"7/07/99",1,1131121,3,224,"",30,8,70
16,"7/07/99",1,1131121,5,224,"",20,8,70
17,"7/07/99",1,1131221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"5/10/99",1,1210121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"5/11/99",1,1210141,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"5/11/99",1,1210142,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
77,"9/10/99",1,1210151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"5/11/99",1,1210241,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"5/11/99",1,1210242,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"5/11/99",1,1210243,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"5/11/99",1,1210251,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"5/11/99",1,1210252,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
24,"5/11/99",1,1210253,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"5/11/99",1,1210321,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"5/11/99",1,1210341,5,304,"",15,10,66
19,"5/11/99",1,1210342,3,303,"",25,8,30
25,"5/11/99",1,1210351,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"5/11/99",1,1210421,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"5/11/99",1,1210441,1,304,"",8,9,50
83,"9/10/99",1,1210459,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"5/11/99",1,1210521,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"5/11/99",1,1210522,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"5/11/99",1,1210541,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"5/11/99",1,1210621,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"5/11/99",1,1210721,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"5/11/99",1,1210821,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"5/11/99",1,1210921,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"5/11/99",1,1211021,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
11,"5/11/99",1,1211121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
12,"5/11/99",1,1211122,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
200,"6/19/99",1,1220141,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
206,"6/19/99",1,1220151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
207,"6/19/99",1,1220152,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
188,"6/19/99",1,1220221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
201,"6/19/99",1,1220241,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
208,"6/19/99",1,1220251,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
209,"6/19/99",1,1220252,1,303,"",25,10,150
189,"6/19/99",1,1220321,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
202,"6/19/99",1,1220341,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
203,"6/19/99",1,1220342,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
210,"6/19/99",1,1220351,6,503,"",30,12,40
190,"6/19/99",1,1220421,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
204,"6/19/99",1,1220441,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
211,"6/19/99",1,1220459,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
191,"6/19/99",1,1220521,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
205,"6/19/99",1,1220541,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
192,"6/19/99",1,1220621,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
193,"6/19/99",1,1220721,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
194,"6/19/99",1,1220722,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
195,"6/19/99",1,1220821,1,304,"",26,9,80
196,"6/19/99",1,1220821,3,304,"",26,9,80
197,"6/19/99",1,1220921,4,304,"",8,8,60
198,"6/19/99",1,1221021,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
199,"6/19/99",1,1221221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
292,"7/03/99",1,1230121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
293,"7/03/99",1,1230122,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
304,"7/03/99",1,1230141,3,623,"",30,10,35
305,"7/03/99",1,1230141,5,406,"",30,10,60
309,"7/03/99",1,1230151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
294,"7/03/99",1,1230221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
306,"7/03/99",1,1230241,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
310,"7/03/99",1,1230251,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
295,"7/03/99",1,1230321,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
296,"7/03/99",1,1230322,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
307,"7/03/99",1,1230341,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
311,"7/03/99",1,1230351,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
312,"7/03/99",1,1230352,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
297,"7/03/99",1,1230421,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
308,"7/03/99",1,1230441,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
313,"7/03/99",1,1230459,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
298,"7/03/99",1,1230521,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
299,"7/03/99",1,1230621,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
300,"7/03/99",1,1230721,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
301,"7/03/99",1,1231021,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
302,"7/03/99",1,1231121,1,203,"",30,10,60
303,"7/03/99",1,1231222,1,206,"",30,12,70
301,"6/30/99",1,1310141,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
305,"6/30/99",1,1310151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
292,"6/30/99",1,1310221,1,213,"",11,10,75
302,"6/30/99",1,1310241,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
306,"6/30/99",1,1310251,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
293,"6/30/99",1,1310321,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
303,"6/30/99",1,1310341,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
307,"6/30/99",1,1310351,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
308,"6/30/99",1,1310352,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
309,"6/30/99",1,1310353,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
294,"6/30/99",1,1310421,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
310,"6/30/99",1,1310459,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
295,"6/30/99",1,1310521,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
304,"6/30/99",1,1310541,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
296,"6/30/99",1,1310821,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
297,"6/30/99",1,1310921,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
298,"6/30/99",1,1311021,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
299,"6/30/99",1,1311121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
300,"6/30/99",1,1311221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
128,"7/15/99",1,1320121,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
138,"7/21/99",1,1320141,2,623,"",8,12,36
139,"7/21/99",1,1320142,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
144,"7/21/99",1,1320151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
129,"7/21/99",1,1320221,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
