"casenum","date","weight_","hhcode","pid","responid","s13_2q3","s13_2q4","s13_2q5","s13_2q6","s13_2q7","s13_2q8","s13_2q9","s13_2q10"
106,"9/08/99",1,240819,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
107,"9/08/99",1,240819,3,3,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"9/08/99",1,240919,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"9/08/99",1,241019,2,2,2,1.79769313486232e+308,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
220,"6/23/99",1,310111,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
232,"6/27/99",1,310141,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
236,"6/27/99",1,310151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
221,"6/27/99",1,310211,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
233,"6/27/99",1,310241,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
237,"6/27/99",1,310251,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
222,"6/27/99",1,310311,3,3,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
238,"6/27/99",1,310351,7,7,2,1.79769313486232e+308,1,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
234,"6/27/99",1,310441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
239,"6/27/99",1,310459,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
223,"6/27/99",1,310511,6,5,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
73,"9/12/99",1,310541,2,1,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
224,"6/27/99",1,310611,5,2,1,9,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
235,"6/27/99",1,310641,2,1,2,1.79769313486232e+308,1,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
225,"6/27/99",1,310711,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
226,"6/27/99",1,310811,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
227,"6/27/99",1,310911,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
228,"6/27/99",1,311011,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
229,"6/27/99",1,311111,7,7,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1
230,"6/27/99",1,311211,7,1,1,6,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
231,"6/27/99",1,311411,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"7/07/99",1,320111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"7/14/99",1,320141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"7/14/99",1,320142,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
28,"7/14/99",1,320151,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
29,"7/14/99",1,320152,2,2,1,8,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
30,"7/14/99",1,320153,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
31,"7/14/99",1,320154,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"7/14/99",1,320211,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"7/14/99",1,320241,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
32,"7/14/99",1,320251,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
33,"7/14/99",1,320251,6,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
3,"7/14/99",1,320311,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"7/14/99",1,320311,9,9,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"7/14/99",1,320341,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
21,"7/14/99",1,320341,5,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"7/14/99",1,320411,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"7/14/99",1,320441,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"7/14/99",1,320442,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1
24,"7/14/99",1,320443,2,2,2,1.79769313486232e+308,1,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
34,"7/14/99",1,320459,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
6,"7/14/99",1,320511,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
25,"7/14/99",1,320541,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
7,"7/14/99",1,320611,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
26,"7/14/99",1,320641,7,7,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
27,"7/14/99",1,320641,11,7,1,4,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"7/14/99",1,320711,5,5,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
9,"7/14/99",1,321011,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
10,"7/14/99",1,321111,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
11,"7/14/99",1,321111,3,3,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2
12,"7/14/99",1,321211,6,6,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
13,"7/14/99",1,321212,2,1,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
14,"7/14/99",1,321311,8,1,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2
15,"7/14/99",1,321411,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"7/14/99",1,321412,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"8/14/99",1,330111,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"8/22/99",1,330141,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"8/22/99",1,330151,8,6,2,1.79769313486232e+308,1,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"8/22/99",1,330211,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"8/22/99",1,330241,5,5,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"8/22/99",1,330251,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"8/22/99",1,330341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"8/22/99",1,330411,4,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
24,"8/22/99",1,330459,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
4,"8/22/99",1,330511,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"8/22/99",1,330541,2,2,2,1.79769313486232e+308,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"8/22/99",1,330611,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"8/22/99",1,330641,8,8,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"8/22/99",1,330641,9,8,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"8/22/99",1,330641,19,8,1,5,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"8/22/99",1,330641,20,8,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"8/22/99",1,330731,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"8/22/99",1,330811,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"8/22/99",1,330911,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"8/22/99",1,331111,1,1,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"8/22/99",1,331211,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
11,"8/22/99",1,331311,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
12,"8/22/99",1,331411,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"8/22/99",1,331412,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
81,"6/26/99",1,410111,2,2,2,1.79769313486232e+308,1,1,7,1999,4,1.79769313486232e+308
96,"6/28/99",1,410141,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
97,"6/28/99",1,410141,4,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"6/28/99",1,410151,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
82,"6/26/99",1,410211,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
98,"6/28/99",1,410241,4,4,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"6/28/99",1,410251,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
83,"6/26/99",1,410311,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
99,"6/28/99",1,410341,3,3,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"6/28/99",1,410342,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
101,"6/28/99",1,410343,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
102,"6/28/99",1,410344,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
107,"6/28/99",1,410351,9,9,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
84,"6/26/99",1,410411,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
103,"6/28/99",1,410441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"6/28/99",1,410459,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
85,"6/26/99",1,410511,3,3,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
86,"6/26/99",1,410511,5,3,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
104,"6/28/99",1,410541,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
87,"6/26/99",1,410611,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
88,"6/26/99",1,410612,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
89,"6/26/99",1,410711,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
90,"6/26/99",1,410712,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
91,"6/26/99",1,410811,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"6/26/99",1,410911,4,4,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"6/26/99",1,411011,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"6/26/99",1,411111,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"6/28/99",1,411211,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
1,"8/09/95",1,420111,2,1,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,5
17,"8/09/95",1,420141,3,3,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"8/09/95",1,420151,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"8/09/95",1,420211,2,1,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"8/09/95",1,420241,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"8/09/95",1,420251,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
3,"8/09/95",1,420311,2,1,2,1.79769313486232e+308,1,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"8/09/95",1,420341,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
24,"8/09/95",1,420351,3,1,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"8/09/95",1,420411,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"8/09/95",1,420441,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"8/09/95",1,420459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"8/09/95",1,420521,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"8/09/95",1,420522,2,2,2,1.79769313486232e+308,1,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"8/09/95",1,420541,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"8/09/95",1,420611,2,1,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"8/09/95",1,420711,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"8/09/95",1,420821,2,1,2,1.79769313486232e+308,1,1,7,1996,7,1.79769313486232e+308
11,"8/09/95",1,420921,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
12,"8/09/95",1,421021,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"8/09/95",1,421121,2,1,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"8/09/95",1,421211,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"8/09/95",1,421212,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"8/09/95",1,421213,2,2,2,1.79769313486232e+308,1,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"6/24/99",1,430111,2,1,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"6/24/99",1,430141,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"6/24/99",1,430151,3,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4
